316;249;86;200;land;true;plains;1
317;228;119;177;land;true;plains;1
318;120;138;245;land;true;plains;1
319;214;242;123;land;true;forest;2
320;227;156;194;land;true;plains;1
321;224;154;143;land;false;plains;1
322;246;155;125;land;false;desert;1
323;222;199;111;land;false;plains;1
324;102;174;246;land;false;plains;1
325;248;234;233;land;false;plains;1
326;192;115;247;land;false;plains;2
327;212;233;79;land;false;mountain;1
328;226;164;231;land;true;plains;1
329;150;222;142;land;false;mountain;1
330;236;222;106;land;false;plains;1
331;84;234;248;land;false;forest;1
332;130;248;253;land;true;forest;2
333;239;112;193;land;false;mountain;2
334;134;224;241;land;false;plains;1
335;233;133;204;land;false;plains;1
336;254;253;18;land;false;plains;1
337;207;166;172;land;false;plains;1
338;200;125;251;land;false;plains;1
339;254;182;193;land;true;plains;1
340;245;126;200;land;false;plains;1
341;132;161;213;land;false;plains;1
342;227;112;243;land;false;plains;1
343;198;220;190;land;false;plains;1
344;207;245;163;land;false;plains;1
345;227;107;178;land;false;plains;1
346;151;226;244;land;true;hills;1
347;251;184;247;land;false;mountain;2
348;252;51;219;land;false;desert;1
349;135;209;232;land;false;mountain;1
350;103;146;253;land;false;plains;1
351;171;202;234;land;true;plains;1
352;209;215;235;land;false;desert;1
353;220;249;81;land;true;mountain;1
354;202;95;208;land;false;plains;1
355;252;4;248;land;false;plains;1
356;77;245;200;land;false;plains;1
357;201;232;143;land;true;forest;2
358;185;180;144;land;false;plains;1
359;190;238;156;land;true;plains;1
360;165;215;202;land;false;plains;1
361;239;159;131;land;false;mountain;1
362;225;181;239;land;false;desert;1
363;179;221;197;land;false;forest;1
364;232;218;219;land;false;plains;1
365;164;252;238;land;true;forest;2
366;106;247;165;land;false;plains;1
367;174;247;168;land;true;plains;1
368;212;235;142;land;false;plains;1
369;216;253;61;land;true;plains;1
370;165;128;218;land;false;plains;1
371;206;128;191;land;false;plains;2
372;246;126;247;land;true;plains;1
373;248;82;201;land;false;plains;1
374;133;175;208;land;false;plains;1
375;197;137;248;land;false;mountain;1
376;183;184;183;land;false;plains;1
377;199;178;156;land;false;hills;1
378;200;121;201;land;false;plains;1
379;235;214;142;land;false;mountain;1
380;174;179;227;land;false;plains;1
381;117;248;151;land;false;plains;1
382;201;241;139;land;false;plains;1
383;185;207;193;land;false;plains;1
384;182;135;235;land;true;plains;1
385;119;217;241;land;false;plains;1
386;197;213;175;land;false;plains;1
387;189;184;213;land;true;plains;1
388;203;184;156;land;true;desert;1
389;246;194;106;land;true;plains;1
390;201;136;191;land;false;plains;1
391;210;245;133;land;true;plains;1
392;186;172;163;land;false;plains;1
393;240;109;169;land;true;plains;1
394;232;150;241;land;true;forest;1
395;215;208;192;land;true;plains;1
396;153;101;249;land;true;plains;1
397;215;142;216;land;false;plains;1
398;138;193;196;land;true;plains;1
399;250;212;231;land;true;plains;1
400;220;252;89;land;false;desert;1
401;216;172;154;land;false;mountain;1
402;252;186;213;land;false;mountain;1
403;168;179;241;land;true;plains;1
404;235;35;231;land;false;jungle;1
405;238;107;186;land;false;plains;1
406;126;166;229;land;false;forest;1
407;244;208;122;land;false;forest;1
408;216;195;241;land;false;forest;1
409;228;47;252;land;false;plains;1
410;247;158;142;land;false;forest;1
411;217;163;138;land;false;plains;1
412;159;235;155;land;false;mountain;1
413;244;182;170;land;true;jungle;1
414;76;243;222;land;false;plains;1
415;212;246;142;land;false;plains;1
416;213;157;202;land;false;plains;1
417;204;187;238;land;false;plains;1
418;61;224;242;land;false;plains;1
419;32;251;227;land;true;jungle;1
420;127;250;215;land;true;plains;1
421;155;176;180;land;false;plains;1
422;200;154;214;land;false;desert;2
423;251;154;172;land;false;jungle;1
424;153;143;220;land;false;forest;1
425;185;163;157;land;true;plains;1
426;180;178;144;land;true;plains;1
427;230;155;132;land;false;plains;1
428;116;194;201;land;false;plains;1
429;155;162;217;land;true;plains;1
430;174;149;192;land;false;plains;1
431;108;224;178;land;true;plains;1
432;202;241;238;land;false;desert;1
433;118;235;179;land;false;jungle;1
434;151;215;141;land;false;hills;1
435;195;170;207;land;false;desert;1
436;158;137;225;land;false;plains;1
437;197;244;254;land;true;hills;1
438;246;101;164;land;false;desert;1
439;249;42;227;land;true;plains;2
440;221;239;94;land;true;forest;1
441;204;183;211;land;false;plains;1
442;241;160;217;land;true;plains;1
443;253;147;223;land;false;plains;1
444;228;70;212;land;false;desert;2
445;252;185;224;land;false;plains;1
446;223;253;169;land;false;plains;1
447;206;85;232;land;false;plains;1
448;228;205;245;land;false;plains;1
449;141;199;203;land;false;plains;1
450;164;217;248;land;false;desert;1
451;244;129;245;land;false;plains;1
452;152;195;172;land;false;desert;1
453;126;208;196;land;false;plains;1
454;177;150;236;land;false;mountain;1
455;205;224;138;land;false;plains;1
456;223;201;152;land;false;plains;1
457;168;221;118;land;false;plains;1
458;216;118;244;land;false;plains;2
459;244;176;158;land;false;plains;2
460;239;223;91;land;false;plains;1
461;208;253;69;land;false;plains;1
462;192;209;141;land;true;plains;1
463;203;254;44;land;true;plains;1
464;143;232;232;land;false;plains;1
465;185;225;252;land;false;jungle;1
466;239;110;242;land;false;plains;1
467;234;227;236;land;false;desert;1
468;183;204;236;land;false;plains;1
469;215;127;233;land;false;plains;2
470;225;227;54;land;false;jungle;1
471;128;179;214;land;false;desert;1
472;235;121;215;land;false;plains;1
473;142;226;179;land;false;forest;1
474;217;175;192;land;false;desert;2
475;171;219;190;land;true;forest;1
476;246;166;223;land;false;mountain;1
477;246;130;140;land;false;plains;1
478;207;160;141;land;false;plains;1
479;159;202;182;land;false;plains;1
480;202;233;93;land;true;plains;1
481;205;140;194;land;false;desert;1
482;196;220;198;land;false;plains;1
483;246;226;254;land;false;plains;1
484;143;198;212;land;false;desert;1
485;130;207;216;land;true;plains;1
486;195;151;216;land;false;plains;1
487;229;159;248;land;false;desert;1
488;245;132;189;land;false;jungle;1
489;163;238;133;land;true;plains;1
490;130;217;209;land;false;plains;1
491;165;231;173;land;true;plains;1
492;176;175;160;land;false;plains;1
493;217;144;201;land;false;plains;1
494;142;254;236;land;false;forest;2
495;244;102;170;land;false;plains;2
496;226;191;97;land;true;forest;1
497;238;154;195;land;false;mountain;1
498;208;196;251;land;false;plains;1
499;136;248;197;land;false;jungle;1
500;221;69;249;land;false;plains;1
501;120;217;180;land;true;mountain;1
502;232;199;212;land;false;plains;1
503;178;187;252;land;false;plains;1
504;252;147;248;land;true;plains;1
505;221;184;219;land;false;plains;1
506;164;198;164;land;false;plains;1
507;177;167;189;land;false;plains;1
508;246;197;191;land;false;plains;1
509;239;64;212;land;false;plains;1
510;246;91;250;land;false;plains;1
511;237;231;56;land;true;plains;1
512;120;183;248;land;false;plains;1
513;202;223;176;land;false;plains;1
514;220;167;145;land;false;jungle;1
515;210;221;221;land;false;plains;1
516;216;192;114;land;false;forest;1
517;226;189;189;land;false;plains;1
518;149;172;194;land;false;desert;2
519;195;241;89;land;false;plains;1
520;229;40;243;land;false;desert;1
521;175;242;246;land;true;plains;1
522;190;230;249;land;false;mountain;1
523;214;186;157;land;false;plains;1
524;244;171;179;land;false;plains;1
525;193;237;116;land;false;mountain;2
526;235;129;228;land;false;plains;1
527;175;221;132;land;false;plains;1
528;147;241;237;land;false;plains;1
529;72;225;247;land;false;plains;1
530;144;172;202;land;false;forest;1
531;234;139;191;land;false;desert;1
532;202;215;128;land;false;plains;1
533;186;236;231;land;false;hills;1
534;236;198;95;land;true;plains;1
535;225;165;144;land;false;plains;1
536;217;107;210;land;false;plains;1
537;163;129;232;land;false;plains;1
538;123;151;250;land;false;desert;1
539;131;229;244;land;false;plains;1
540;204;239;193;land;false;plains;1
541;154;216;221;land;false;plains;1
542;201;234;181;land;false;plains;1
543;206;224;109;land;false;plains;1
544;214;177;168;land;false;plains;1
545;219;132;167;land;false;hills;1
546;241;237;159;land;false;forest;1
547;115;206;222;land;false;forest;1
548;234;135;230;land;false;mountain;1
549;109;209;224;land;true;forest;1
550;88;249;248;land;true;plains;1
551;236;100;218;land;false;plains;1
552;216;193;189;land;false;desert;1
553;191;254;105;land;false;plains;1
554;237;186;219;land;false;mountain;1
555;217;99;230;land;false;plains;1
556;143;231;177;land;true;plains;1
557;179;252;89;land;false;plains;1
558;246;108;224;land;true;plains;1
559;121;180;244;land;true;plains;1
560;106;179;237;land;false;mountain;1
561;216;163;161;land;false;jungle;1
562;157;252;214;land;false;forest;1
563;183;216;188;land;false;plains;1
564;201;230;172;land;true;hills;1
565;205;158;144;land;false;plains;1
566;212;113;227;land;false;hills;1
567;252;241;167;land;false;plains;1
568;226;117;183;land;false;plains;1
569;250;92;173;land;false;plains;1
570;134;212;171;land;false;plains;1
571;184;186;228;land;false;plains;1
572;199;153;249;land;false;desert;2
573;169;155;219;land;false;plains;1
574;107;252;144;land;false;plains;1
575;227;176;206;land;false;plains;1
576;43;224;238;land;false;jungle;1
577;229;131;234;land;true;plains;1
578;104;202;198;land;true;forest;1
579;241;115;223;land;true;plains;1
580;244;254;224;land;false;plains;1
581;202;178;186;land;false;forest;1
582;233;142;150;land;false;plains;1
583;205;215;99;land;false;plains;1
584;230;66;253;land;false;hills;1
585;119;232;187;land;false;jungle;1
586;192;249;124;land;false;plains;1
587;219;153;176;land;false;desert;2
588;160;212;156;land;false;plains;1
589;243;192;156;land;false;plains;1
590;205;61;248;land;true;desert;1
591;195;161;221;land;false;plains;1
592;173;231;213;land;false;plains;1
593;139;171;237;land;false;plains;1
594;219;122;224;land;false;plains;1
595;95;212;201;land;false;plains;1
596;249;180;94;land;false;mountain;1
597;236;185;96;land;false;forest;1
598;117;163;223;land;false;plains;1
599;111;154;254;land;true;plains;1
600;214;171;136;land;false;plains;1
601;231;228;137;land;false;plains;1
602;175;125;238;land;false;jungle;1
603;237;181;148;land;true;plains;1
604;132;136;249;land;false;plains;1
605;240;69;229;land;false;plains;1
606;131;174;239;land;false;jungle;1
607;213;114;221;land;false;plains;1
608;250;243;173;land;false;desert;1
609;219;188;113;land;false;plains;1
610;169;245;180;land;false;plains;2
611;149;241;161;land;true;plains;1
612;229;178;125;land;false;plains;1
613;129;210;231;land;false;plains;1
614;225;218;139;land;false;forest;2
615;181;192;210;land;false;plains;1
616;134;222;145;land;true;forest;2
617;154;214;195;land;false;plains;1
618;217;236;148;land;false;plains;1
619;233;223;118;land;false;mountain;1
620;192;145;179;land;true;mountain;1
621;224;171;247;land;false;plains;1
622;199;226;148;land;false;plains;1
623;240;200;172;land;false;plains;1
624;185;150;192;land;false;plains;1
625;115;209;200;land;false;plains;1
626;236;125;209;land;false;plains;1
627;212;148;210;land;true;plains;1
628;134;200;215;land;false;plains;1
629;20;252;234;land;false;plains;1
630;160;209;194;land;true;plains;1
631;231;204;204;land;false;hills;1
632;232;91;205;land;false;plains;2
633;61;203;242;land;true;plains;2
634;208;222;158;land;false;jungle;1
635;214;247;238;land;false;plains;1
636;250;165;200;land;false;desert;1
637;60;239;252;land;true;forest;1
638;204;107;196;land;false;plains;1
639;203;206;186;land;false;plains;1
640;236;190;109;land;false;desert;2
641;185;190;136;land;false;plains;1
642;186;154;180;land;false;plains;1
643;188;254;191;land;false;desert;1
644;158;231;117;land;false;plains;1
645;246;163;210;land;false;forest;1
646;163;248;149;land;false;desert;1
647;227;211;241;land;false;hills;2
648;91;178;252;land;false;mountain;1
649;127;231;235;land;false;hills;1
650;175;181;221;land;false;desert;2
651;80;185;247;land;true;hills;1
652;176;218;194;land;false;plains;1
653;92;254;170;land;false;desert;1
654;189;136;214;land;false;plains;1
655;190;254;124;land;true;plains;1
656;210;150;192;land;false;mountain;1
657;151;142;212;land;true;plains;1
658;195;226;161;land;false;jungle;1
659;206;153;202;land;true;plains;1
660;241;59;252;land;false;plains;1
661;222;108;195;land;false;plains;1
662;249;157;207;land;true;desert;1
663;241;253;85;land;false;hills;1
664;21;228;254;land;false;plains;1
665;130;236;193;land;false;desert;2
666;233;195;121;land;false;plains;1
667;148;152;251;land;false;desert;2
668;155;180;170;land;false;plains;1
669;179;239;216;land;false;plains;1
670;181;196;129;land;false;plains;1
671;225;223;234;land;true;plains;1
672;201;246;177;land;true;desert;1
673;170;147;188;land;false;plains;1
674;185;204;118;land;false;plains;1
675;210;101;193;land;true;plains;1
676;248;211;94;land;false;mountain;1
677;164;224;168;land;false;plains;1
678;159;226;176;land;true;plains;1
679;220;194;207;land;true;plains;1
680;213;198;105;land;true;jungle;1
681;234;249;132;land;false;plains;1
682;215;68;240;land;false;plains;1
683;187;204;132;land;false;plains;1
684;155;252;238;land;true;forest;2
685;210;233;63;land;true;forest;2
686;231;196;237;land;false;plains;1
687;218;243;85;land;false;plains;1
688;249;225;176;land;false;desert;1
689;253;98;223;land;false;desert;1
690;96;214;199;land;true;plains;1
691;161;155;253;land;false;plains;1
692;237;150;207;land;false;plains;1
693;251;254;60;land;false;plains;1
694;184;168;204;land;false;plains;1
695;244;58;212;land;false;plains;1
696;141;235;193;land;false;plains;1
697;179;229;190;land;false;plains;1
698;227;226;170;land;false;plains;1
699;247;75;195;land;false;desert;1
700;191;128;231;land;false;forest;1
701;197;95;217;land;false;plains;2
702;253;248;1;land;true;hills;1
703;90;241;217;land;false;plains;1
704;190;189;149;land;true;plains;1
705;221;236;56;land;true;plains;1
706;132;194;223;land;false;plains;1
707;187;170;164;land;false;plains;1
708;248;42;240;land;false;plains;1
709;194;229;150;land;true;plains;1
710;224;247;83;land;true;plains;1
711;242;251;24;land;true;plains;1
712;164;225;238;land;false;plains;1
713;250;202;53;land;false;forest;1
714;232;152;133;land;false;plains;1
715;229;208;147;land;true;plains;1
716;118;219;230;land;false;plains;1
717;239;221;134;land;true;plains;1
718;181;224;106;land;false;plains;1
719;141;200;235;land;false;plains;1
720;213;150;225;land;false;plains;1
721;212;106;244;land;false;desert;1
722;254;16;231;land;false;mountain;1
723;136;208;198;land;false;plains;1
724;146;246;237;land;true;mountain;1
725;215;253;39;land;false;plains;2
726;203;148;207;land;false;plains;1
727;234;217;135;land;false;hills;1
728;219;186;99;land;false;mountain;1
729;176;211;207;land;false;mountain;1
730;198;235;94;land;false;plains;1
731;152;184;231;land;false;desert;2
732;161;252;244;land;false;mountain;1
733;227;119;160;land;false;plains;1
734;139;138;238;land;false;desert;1
735;77;194;231;land;false;mountain;2
736;240;250;57;land;true;desert;1
737;185;172;172;land;true;plains;1
738;227;101;252;land;false;plains;1
739;158;236;147;land;false;jungle;1
740;235;219;156;land;false;jungle;1
741;226;124;215;land;false;plains;1
742;218;107;201;land;true;plains;1
743;173;244;238;land;false;jungle;1
744;160;182;191;land;false;mountain;1
745;244;205;248;land;false;plains;1
746;181;182;244;land;false;desert;2
747;167;208;232;land;false;mountain;1
748;235;89;231;land;false;plains;1
749;159;174;235;land;false;mountain;1
750;127;162;220;land;true;plains;1
751;98;231;173;land;true;plains;1
752;199;247;187;land;false;plains;1
753;212;176;159;land;false;plains;1
754;231;238;201;land;false;plains;1
755;215;241;204;land;true;plains;1
756;230;172;214;land;true;plains;1
757;198;224;200;land;false;plains;1
758;240;252;105;land;false;jungle;1
759;140;231;252;land;false;plains;1
760;222;191;194;land;false;mountain;1
761;184;199;173;land;false;plains;1
762;148;195;220;land;true;plains;1
763;167;166;184;land;true;plains;2
764;65;215;233;land;false;plains;1
765;242;167;199;land;false;plains;1
766;227;103;205;land;false;plains;2
767;136;136;250;land;false;plains;1
768;167;252;246;land;false;plains;1
769;177;243;118;land;false;hills;1
770;205;193;173;land;false;plains;1
771;172;217;218;land;false;plains;1
772;188;169;227;land;true;plains;1
773;212;211;95;land;false;desert;1
774;219;198;176;land;false;plains;1
775;252;127;210;land;false;plains;1
776;248;81;210;land;false;mountain;1
777;198;58;248;land;false;plains;1
778;250;191;70;land;false;plains;1
779;170;152;210;land;false;hills;2
780;184;117;219;land;false;plains;1
781;225;113;236;land;false;jungle;1
782;198;195;163;land;false;plains;1
783;219;152;133;land;false;plains;1
784;180;227;98;land;false;plains;1
785;204;243;227;land;false;plains;1
786;192;235;190;land;false;plains;1
787;203;230;118;land;false;plains;1
788;106;210;245;land;false;mountain;1
789;174;164;230;land;true;plains;1
790;202;179;156;land;false;mountain;1
791;161;174;177;land;false;jungle;1
792;196;154;152;land;false;plains;1
793;211;201;155;land;false;mountain;1
794;232;254;193;land;true;desert;1
795;243;141;169;land;false;forest;1
796;240;174;202;land;true;plains;1
797;215;158;160;land;false;plains;1
798;230;229;245;land;false;plains;1
799;164;225;149;land;true;plains;1
800;253;178;169;land;true;plains;1
801;114;201;206;land;false;forest;1
802;252;110;192;land;false;plains;2
803;186;224;211;land;false;plains;1
804;205;109;192;land;false;plains;1
805;249;198;56;land;false;mountain;1
806;114;253;218;land;false;desert;2
807;222;150;188;land;false;plains;1
808;189;155;158;land;false;plains;1
809;186;170;217;land;true;plains;1
810;242;243;139;land;false;plains;2
811;246;131;221;land;true;plains;2
812;245;214;74;land;false;plains;1
813;243;171;190;land;false;plains;1
814;239;37;249;land;false;plains;1
815;234;174;156;land;false;plains;1
816;230;180;249;land;true;plains;1
